Postcode,PostcodeNS,LSOA11,MSOA11,WardCodeONSNSPL,WardNameONSNSPL,ConstituencyCodeONSNSPL,ConstituencyNameONSNSPL,CCG,WardCodeCurrent,WardNameCurrent,ConstituencyCodeCurrent,ConstituencyNameCurrent,Latitude,Longitude,DateOfTermination
BD1 9PF,BD19PF,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 9PG,BD19PG,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9PH,BD19PH,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201111
BD1 9PJ,BD19PJ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201905
BD1 9PL,BD19PL,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 9PN,BD19PN,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201107
BD1 9PP,BD19PP,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 9PQ,BD19PQ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201206
BD1 9PR,BD19PR,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201706
BD1 9PS,BD19PS,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201207
BD1 9PT,BD19PT,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201208
BD1 9PU,BD19PU,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9PW,BD19PW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201208
BD1 9PX,BD19PX,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9PY,BD19PY,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201207
BD1 9PZ,BD19PZ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201409
BD1 9QA,BD19QA,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802651,-1.755847,201911
BD1 9QB,BD19QB,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802651,-1.755847,201911
BD1 9QD,BD19QD,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802651,-1.755847,201911
BD1 9QE,BD19QE,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802651,-1.755847,201911
BD1 9QF,BD19QF,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201311
BD1 9QG,BD19QG,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202011
BD1 9QH,BD19QH,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202011
BD1 9QJ,BD19QJ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202011
BD1 9QL,BD19QL,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201210
BD1 9QN,BD19QN,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201211
BD1 9QP,BD19QP,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201410
BD1 9QQ,BD19QQ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201401
BD1 9QR,BD19QR,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9QS,BD19QS,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9QT,BD19QT,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9QU,BD19QU,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9QW,BD19QW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202102
BD1 9QX,BD19QX,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202102
BD1 9QY,BD19QY,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9QZ,BD19QZ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RA,BD19RA,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RB,BD19RB,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RD,BD19RD,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RE,BD19RE,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RF,BD19RF,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RG,BD19RG,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202102
BD1 9RH,BD19RH,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202102
BD1 9RJ,BD19RJ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RL,BD19RL,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RN,BD19RN,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RP,BD19RP,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RQ,BD19RQ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RR,BD19RR,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,
BD1 9RS,BD19RS,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RT,BD19RT,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202012
BD1 9RU,BD19RU,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802228,-1.75588,202102
BD1 9RW,BD19RW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RX,BD19RX,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RY,BD19RY,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9RZ,BD19RZ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9SA,BD19SA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9SB,BD19SB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SD,BD19SD,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SE,BD19SE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SF,BD19SF,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SG,BD19SG,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753292,
BD1 9SH,BD19SH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SJ,BD19SJ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SL,BD19SL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SN,BD19SN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SP,BD19SP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SQ,BD19SQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SR,BD19SR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SS,BD19SS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9ST,BD19ST,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SU,BD19SU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SW,BD19SW,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SX,BD19SX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SY,BD19SY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9SZ,BD19SZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TA,BD19TA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TB,BD19TB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TD,BD19TD,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TE,BD19TE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TF,BD19TF,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TG,BD19TG,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TH,BD19TH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TJ,BD19TJ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TL,BD19TL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TN,BD19TN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TP,BD19TP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TQ,BD19TQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TR,BD19TR,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TS,BD19TS,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TT,BD19TT,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TU,BD19TU,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753292,
BD1 9TW,BD19TW,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,
BD1 9TX,BD19TX,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9TY,BD19TY,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9TZ,BD19TZ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UA,BD19UA,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UB,BD19UB,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UD,BD19UD,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UE,BD19UE,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UF,BD19UF,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UG,BD19UG,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UH,BD19UH,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UJ,BD19UJ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UL,BD19UL,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UN,BD19UN,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UP,BD19UP,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UQ,BD19UQ,E01033690,E02002221,E05001347,City,E14000589,Bradford West,E38000232,E05001347,City,E14000589,Bradford West,53.792313,-1.753277,201206
BD1 9UR,BD19UR,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9US,BD19US,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9UT,BD19UT,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9UU,BD19UU,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802651,-1.755847,201804
BD1 9UW,BD19UW,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9UX,BD19UX,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9UY,BD19UY,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802636,-1.755843,201809
BD1 9UZ,BD19UZ,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
BD1 9WA,BD19WA,E01033693,E02002221,E05001359,Manningham,E14000589,Bradford West,E38000232,E05001344,Bolton and Undercliffe,E14000587,Bradford East,53.802205,-1.755861,201502
